ID_da_instituicao	ID_da_subdisciplina	Ano	Publicacoes
001600000999	2	2011	5
001600000999	473	2010	1
006700000002	420	2015	1
001200000991	109	2012	1
007000000008	413	2013	5
000300000006	133	2013	4
000300000006	133	2012	7
000300000006	133	2011	3
000300000006	133	2010	2
038400000005	476	2013	5
038400000005	8	2010	2
033300000002	387	2011	21
870100000004	4	2015	2
870100000004	4	2013	3
008900000002	94	2013	2
008900000002	94	2010	2
819000000002	523	2015	4
819000000002	405	2012	1
819000000002	130	2010	5
008700000009	254	2010	21
033200000000	373	2011	6
008700000009	30	2014	5
008700000009	439	2014	2
008700000009	325	2012	2
008700000009	358	2011	1
008700000009	325	2011	3
340900000005	445	2015	1
340900000005	63	2015	5
340900000005	63	2013	3
340900000005	445	2011	8
340900000005	445	2010	1
033000000007	437	2015	1
033000000007	342	2011	7
033000000007	200	2011	7
029100000000	97	2015	3
029100000000	72	2015	6
029100000000	72	2012	2
029100000000	245	2012	4
029100000000	342	2012	4
029100000000	362	2012	4
029100000000	369	2012	5
029100000000	70	2011	1
019200000005	408	2014	1
019200000005	408	2012	4
511300000003	6	2015	16
511300000003	257	2015	5
511300000003	456	2015	3
511300000003	278	2015	3
511300000003	6	2013	10
511300000003	257	2013	4
511300000003	138	2012	6
511300000003	525	2011	1
024000000008	257	2013	8
024000000008	115	2011	3
081100000009	416	2014	11
081100000009	199	2014	1
081100000009	161	2014	1
081100000009	456	2012	2
081100000009	416	2012	4
081100000009	545	2011	1
081100000009	185	2011	1
081100000009	432	2010	4
010600000009	361	2014	3
572000000000	471	2015	1
572000000000	130	2015	1
572000000000	50	2015	4
572000000000	530	2014	1
572000000000	130	2014	1
572000000000	352	2012	2
572000000000	20	2011	1
J2NI00000001	24	2013	1
001500000008	483	2015	1
001500000008	483	2014	2
001500000008	483	2013	1
J00Z00000007	523	2010	1
363100000000	21	2014	6
363100000000	361	2013	3
363100000000	227	2013	4
363100000000	429	2013	8
363100000000	404	2012	6
363100000000	21	2012	11
363100000000	402	2011	11
363100000000	21	2011	15
363100000000	404	2010	7
001700000001	113	2015	5
001700000001	545	2015	1
001700000001	545	2013	14
001700000001	11	2012	12
001700000001	545	2012	5
010400000005	325	2010	1
010600000009	354	2015	1
010600000009	457	2013	21
016700000000	206	2013	2
016700000000	206	2012	1
016700000000	548	2012	2
016700000000	206	2011	1
016700000000	545	2011	1
016700000000	206	2010	1
033000000007	195	2013	16
033000000007	389	2013	9
020200000009	119	2015	3
004300000009	191	2010	20
179800000006	115	2012	1
039200000000	7	2012	1
039200000000	7	2011	8
340900000005	191	2015	2
340900000005	194	2014	4
340900000005	203	2011	1
340900000005	194	2011	1
007700000000	292	2013	2
007700000000	292	2012	4
007700000000	292	2011	1
870300000008	499	2014	1
870300000008	304	2014	1
009200000008	87	2012	3
870400000000	521	2010	2
032100000000	412	2015	2
032100000000	82	2014	2
032100000000	2	2014	5
032100000000	16	2013	6
032100000000	454	2012	4
032100000000	180	2012	1
032100000000	6	2012	3
032100000000	2	2012	4
032100000000	257	2012	2
032100000000	505	2011	8
032100000000	441	2010	2
033000000007	270	2011	4
033000000007	11	2011	10
014000000000	434	2014	3
014000000000	30	2012	1
014000000000	113	2011	2
014000000000	113	2010	2
014000000000	508	2010	1
019200000005	423	2015	22
019200000005	205	2014	10
019200000005	205	2013	9
019200000005	321	2012	4
019200000005	321	2011	8
019200000005	4	2011	20
019200000005	12	2011	14
019200000005	19	2011	12
019200000005	20	2011	18
019200000005	21	2011	8
019200000005	25	2011	16
019200000005	29	2011	25
019200000005	31	2011	4
019200000005	40	2011	3
019200000005	48	2011	7
019200000005	218	2011	3
019200000005	233	2011	4
019200000005	238	2011	14
019200000005	345	2011	7
019200000005	384	2011	3
019200000005	394	2011	6
019200000005	415	2011	4
019200000005	443	2011	14
019200000005	88	2010	7
019200000005	321	2010	5
019200000005	55	2010	4
831200000005	404	2015	1
001000000998	512	2011	2
001000000998	292	2011	1
001000000998	473	2011	2
029100000000	413	2013	11
029100000000	49	2013	9
029100000000	255	2011	7
204400000003	419	2012	5
008900000002	470	2013	15
006700000002	425	2012	10
006700000002	425	2011	10
154100000008	449	2010	1
002100000009	73	2013	15
002100000009	441	2012	2
002100000009	278	2011	6
019200000005	71	2015	3
019200000005	71	2014	1
019200000005	71	2013	5
019200000005	71	2010	7
841600000000	73	2010	2
841500000008	227	2015	22
841500000008	218	2015	7
841500000008	213	2015	2
841500000008	196	2015	12
841500000008	423	2015	3
841500000008	423	2014	4
841500000008	213	2014	2
841500000008	227	2013	6
841500000008	213	2013	2
841500000008	196	2012	10
841500000008	429	2012	9
841500000008	545	2011	12
841500000008	11	2010	6
001000000998	473	2012	2
001000000998	19	2011	1
001000000998	292	2010	1
001000000998	473	2010	3
033600000008	53	2011	19
033600000008	231	2011	2
446900000000	153	2014	4
000600000001	218	2015	11
033500000006	53	2015	8
033500000006	53	2014	15
033800000001	11	2015	2
202100000001	398	2014	3
202100000001	428	2012	2
202100000001	3	2011	3
004400000000	428	2015	1
004400000000	448	2015	1
004400000000	288	2015	1
004400000000	288	2014	2
004400000000	428	2014	2
004400000000	439	2013	2
004400000000	428	2013	3
004400000000	288	2013	2
004400000000	5	2012	1
004400000000	3	2011	7
081500000006	138	2010	4
033000000007	174	2014	7
446900000000	458	2013	1
032900000005	53	2015	12
032900000005	218	2015	3
032900000005	423	2015	3
032900000005	255	2012	9
032900000005	340	2011	6
032900000005	487	2010	10
020200000009	119	2014	8
001000000998	341	2014	2
001000000998	340	2012	3
001000000998	341	2012	1
010600000009	109	2010	3
892700000006	107	2011	10
892700000006	340	2011	3
892700000006	340	2010	3
653900000006	389	2015	1
653900000006	1	2015	1
653900000006	300	2015	1
653900000006	238	2013	2
653900000006	42	2012	2
653900000006	300	2011	3
004400000000	78	2014	4
004400000000	78	2013	3
004400000000	338	2013	2
472700000006	138	2011	2
002500000006	38	2014	19
002500000006	185	2012	8
002500000006	38	2012	11
002500000006	470	2011	1
002500000006	483	2011	3
002500000006	185	2010	1
002500000006	38	2010	8
167800000002	320	2010	1
294800000006	147	2014	1
294800000006	52	2011	1
829000000000	341	2015	1
039200000000	422	2015	3
039200000000	422	2014	2
039200000000	84	2013	2
039200000000	116	2013	3
039200000000	84	2012	9
039200000000	116	2011	1
039200000000	84	2011	8
039200000000	512	2010	3
039200000000	76	2010	8
039200000000	9	2010	13
169700000007	20	2011	1
007900000004	9	2012	40
007900000004	196	2011	24
IXVO00000009	499	2015	2
IXVO00000009	107	2015	1
IXVO00000009	499	2014	1
IXVO00000009	107	2011	2
IXVO00000009	107	2010	1
062200000004	429	2014	2
062200000004	284	2014	4
062200000004	202	2014	1
062200000004	429	2012	7
062200000004	429	2011	5
769300000008	168	2015	8
769300000008	465	2015	1
769300000008	436	2014	5
769300000008	10	2012	2
769300000008	459	2012	2
769300000008	168	2012	2
769300000008	168	2011	2
769300000008	168	2010	4
008900000002	277	2011	14
029100000000	262	2011	1
000600000001	500	2011	1
454100000007	90	2015	1
454100000007	406	2013	1
007000000008	478	2013	5
007000000008	478	2010	2
006200000003	154	2015	3
032700000001	227	2012	16
007900000004	433	2012	5
007900000004	5	2011	7
007900000004	96	2011	8
007900000004	96	2010	14
000200000993	452	2015	5
000200000993	514	2015	1
000200000993	443	2014	7
000200000993	509	2014	4
000200000993	340	2014	11
000200000993	29	2014	4
000200000993	460	2013	1
000200000993	165	2013	1
000200000993	29	2012	9
000200000993	9	2012	8
000200000993	340	2010	4
000200000993	241	2010	2
198100000000	14	2013	2
021700000006	64	2013	1
408900000008	199	2015	2
408900000008	470	2010	1
894500000009	441	2015	1
894500000009	249	2015	1
894500000009	38	2010	1
IVH800000000	324	2012	1
IVH800000000	454	2011	1
008300000001	109	2015	6
008300000001	405	2014	5
008300000001	109	2014	6
008300000001	247	2013	4
008300000001	352	2013	3
008300000001	42	2013	5
008300000001	247	2012	7
008300000001	73	2012	7
008300000001	530	2012	3
008300000001	405	2012	6
008300000001	405	2011	2
008300000001	49	2011	12
008300000001	101	2011	3
008300000001	405	2010	2
009200000008	135	2015	4
009200000008	74	2012	4
010600000009	26	2014	15
010600000009	278	2010	2
434800000005	217	2013	4
033500000006	11	2015	3
007900000004	340	2013	8
080400000006	163	2015	1
080400000006	456	2015	1
080400000006	11	2014	6
080400000006	457	2012	10
080400000006	304	2012	4
080400000006	202	2011	2
011100000008	317	2013	2
080300000004	107	2013	14
047900000003	369	2015	1
047900000003	196	2010	1
010300000003	24	2015	5
010300000003	24	2014	3
006700000002	261	2011	9
002000000996	435	2015	2
002000000996	337	2015	1
002000000996	108	2014	1
002000000996	435	2014	1
002000000996	435	2012	1
002000000996	435	2011	1
002000000996	108	2011	1
002000000996	64	2011	1
007200000001	499	2015	5
007200000001	499	2014	12
007200000001	107	2014	5
007200000001	341	2014	1
007200000001	499	2012	8
007200000001	107	2011	7
007200000001	499	2011	3
007200000001	107	2010	1
007200000001	341	2010	1
003900000001	117	2010	16
J32200000000	527	2015	1
J32200000000	390	2010	2
033000000007	14	2013	13
422900000003	429	2015	2
422900000003	264	2015	1
422900000003	499	2014	1
422900000003	429	2014	1
422900000003	217	2014	1
422900000003	341	2014	1
422900000003	109	2013	2
422900000003	429	2013	1
422900000003	429	2012	1
422900000003	33	2012	1
422900000003	107	2012	1
422900000003	109	2012	1
422900000003	429	2011	2
007200000001	138	2013	5
007200000001	456	2012	3
007200000001	138	2011	15
007200000001	390	2010	4
006700000002	232	2015	13
008000000006	125	2015	2
008000000006	108	2014	1
008000000006	125	2013	2
008000000006	125	2011	3
011100000008	444	2010	3
000400000997	4	2013	1
000400000997	441	2013	2
007900000004	538	2014	2
006200000003	161	2013	13
006200000003	277	2012	5
006200000003	22	2012	16
006200000003	365	2012	5
006200000003	485	2011	8
033700000000	90	2013	27
033700000000	119	2011	5
004400000000	194	2014	4
004400000000	45	2013	2
004400000000	138	2010	5
F3V900000009	202	2015	3
F3V900000009	372	2015	36
F3V900000009	520	2014	4
F3V900000009	372	2013	5
F3V900000009	372	2012	8
F3V900000009	255	2011	4
281100000001	203	2015	40
281100000001	19	2014	1
281100000001	205	2013	1
281100000001	241	2013	2
281100000001	241	2011	1
281100000001	203	2011	1
033500000006	74	2014	7
J01K00000006	90	2015	1
J01K00000006	439	2012	2
032700000001	5	2013	1
029100000000	218	2014	3
029100000000	218	2013	1
029100000000	218	2012	4
029100000000	345	2010	6
000100000002	179	2010	6
033300000002	505	2013	40
007900000004	524	2014	1
007900000004	30	2013	8
007900000004	218	2012	23
007900000004	30	2012	7
000500000000	471	2013	3
000500000000	539	2011	3
000500000000	210	2011	4
000100000002	73	2011	18
033000000007	217	2014	48
000500000000	2	2015	23
002500000006	54	2014	4
002500000006	4	2013	2
002500000006	54	2013	4
002500000006	18	2013	4
002500000006	322	2012	4
002500000006	97	2012	1
002500000006	88	2012	2
002500000006	54	2012	4
002500000006	88	2011	3
002500000006	4	2011	1
002500000006	477	2011	2
002500000006	54	2011	1
002500000006	18	2011	3
002500000006	179	2011	3
002500000006	402	2011	1
002500000006	179	2010	2
002500000006	88	2010	1
002500000006	54	2010	1
002500000006	18	2010	3
002500000006	322	2010	1
002500000006	4	2010	1
000200000004	130	2012	19
J1SS00000005	51	2015	3
J1SS00000005	28	2013	1
985600419629	4	2013	1
029100000000	194	2015	7
029100000000	203	2015	6
029100000000	194	2014	5
029100000000	457	2011	16
004400000000	524	2012	2
020200000009	512	2014	14
008300000001	1	2014	4
008300000001	28	2011	2
408900000008	117	2014	4
033700000000	40	2010	8
032900000005	503	2014	14
000100000002	191	2011	8
033300000002	146	2011	6
032300000004	202	2015	11
032300000004	42	2014	1
J67N00000004	443	2010	1
006200000003	424	2015	8
006200000003	473	2015	7
006200000003	22	2011	14
J18700000003	160	2010	1
J18700000003	291	2010	1
J18700000003	295	2010	1
J18700000003	317	2010	1
J18700000003	371	2010	1
J18700000003	458	2010	1
J6Q900000007	471	2011	1
IXYJ00000002	372	2014	1
IXYJ00000002	284	2014	1
IXYJ00000002	227	2014	1
061400000000	405	2012	6
061400000000	101	2012	3
061400000000	101	2011	5
061400000000	101	2010	4
059100000002	403	2015	3
059100000002	126	2013	2
059100000002	96	2013	4
985600042380	16	2015	3
985600042380	101	2013	2
985600042380	8	2012	1
985600042380	101	2011	1
985600042380	340	2011	1
985600042380	101	2010	2
985600042380	25	2010	3
032900000005	115	2012	29
032900000005	9	2011	7
032900000005	340	2010	6
419400000004	227	2011	2
342800000000	36	2014	1
342800000000	138	2011	4
342800000000	249	2010	2
020700000008	341	2010	2
020700000008	340	2010	3
007700000000	405	2010	8
IZEE00000008	30	2015	5
IZEE00000008	206	2015	1
IZEE00000008	487	2015	2
032700000001	404	2013	4
032700000001	361	2013	5
032700000001	361	2012	2
014000000000	549	2015	6
014000000000	176	2010	3
033500000006	545	2014	15
024000000008	471	2014	5
024000000008	1	2014	23
024000000008	347	2013	5
024000000008	6	2013	15
024000000008	37	2013	30
024000000008	45	2012	2
024000000008	478	2012	2
024000000008	89	2012	4
024000000008	460	2011	5
024000000008	69	2010	8
024000000008	2	2010	12
024000000008	304	2010	3
024000000008	32	2010	10
007900000004	504	2011	8
032600000000	73	2014	11
032600000000	73	2013	21
032600000000	73	2010	18
020200000009	404	2014	5
020200000009	404	2013	5
029100000000	56	2013	16
029100000000	295	2011	1
006700000002	167	2011	9
020200000009	479	2012	5
019200000005	514	2015	21
019200000005	310	2013	6
019200000005	470	2011	8
032100000000	105	2013	6
431100000008	11	2011	1
033500000006	172	2015	3
033500000006	227	2014	4
033500000006	434	2014	3
033500000006	107	2013	6
033500000006	227	2010	8
478800000007	207	2013	1
553800000008	77	2011	3
019200000005	532	2014	9
032700000001	517	2015	5
032700000001	66	2013	1
032700000001	38	2012	4
778500000000	512	2014	4
778500000000	110	2012	1
778500000000	523	2012	2
778500000000	110	2010	4
004300000009	429	2014	25
038400000005	9	2011	4
038400000005	241	2010	9
004400000000	418	2015	2
004400000000	477	2013	9
004400000000	472	2012	3
004400000000	418	2011	2
004400000000	418	2010	17
008200000000	544	2015	6
007900000004	412	2015	4
007900000004	430	2015	5
019200000005	423	2013	18
019200000005	340	2012	32
019200000005	264	2012	19
584200000007	107	2014	2
584200000007	373	2014	2
039200000000	260	2013	1
039200000000	439	2012	1
039200000000	263	2012	1
039200000000	90	2011	1
039200000000	260	2011	3
033300000002	245	2014	12
033300000002	287	2014	22
033300000002	362	2014	12
033300000002	245	2011	14
033300000002	287	2011	19
033300000002	342	2011	11
033300000002	362	2011	14
033300000002	369	2011	17
039200000000	1	2015	6
039200000000	4	2015	3
039200000000	10	2015	3
039200000000	12	2015	3
039200000000	13	2015	3
039200000000	15	2015	1
039200000000	18	2015	5
039200000000	19	2015	3
039200000000	21	2015	5
039200000000	23	2015	1
039200000000	25	2015	3
039200000000	29	2015	5
039200000000	31	2015	3
039200000000	35	2015	1
039200000000	37	2015	1
039200000000	40	2015	5
039200000000	42	2015	5
039200000000	45	2015	1
039200000000	46	2015	5
039200000000	48	2015	3
039200000000	54	2015	4
039200000000	55	2015	2
039200000000	61	2015	1
039200000000	72	2015	1
039200000000	77	2015	14
039200000000	81	2015	3
039200000000	82	2015	1
039200000000	106	2015	1
039200000000	127	2015	7
039200000000	131	2015	1
039200000000	144	2015	1
039200000000	150	2015	1
039200000000	157	2015	1
039200000000	158	2015	1
039200000000	166	2015	1
039200000000	176	2015	3
039200000000	179	2015	11
039200000000	180	2015	1
039200000000	185	2015	1
039200000000	200	2015	1
039200000000	213	2015	1
039200000000	218	2015	5
039200000000	233	2015	3
039200000000	238	2015	3
039200000000	254	2015	1
039200000000	262	2015	3
039200000000	264	2015	2
039200000000	278	2015	2
039200000000	293	2015	2
039200000000	310	2015	3
039200000000	320	2015	3
039200000000	321	2015	1
039200000000	322	2015	1
039200000000	353	2015	1
039200000000	361	2015	1
039200000000	365	2015	1
039200000000	366	2015	3
039200000000	372	2015	5
039200000000	384	2015	3
039200000000	394	2015	3
039200000000	426	2015	1
039200000000	463	2015	1
039200000000	508	2015	8
039200000000	508	2014	4
039200000000	30	2014	14
039200000000	237	2013	3
039200000000	508	2013	4
039200000000	30	2013	5
039200000000	217	2013	4
039200000000	508	2011	2
039200000000	109	2011	4
039200000000	120	2011	5
039200000000	287	2011	3
039200000000	305	2011	3
039200000000	30	2011	9
039200000000	487	2011	6
039200000000	487	2010	4
033300000002	64	2013	6
033300000002	221	2012	2
033300000002	435	2011	6
033300000002	14	2010	10
007900000004	133	2015	2
007900000004	133	2013	1
007900000004	133	2012	4
033300000002	350	2013	18
408900000008	460	2014	1
408900000008	414	2011	1
572000000000	168	2014	2
572000000000	10	2013	1
572000000000	10	2010	4
572000000000	538	2010	7
019200000005	508	2015	7
019200000005	227	2011	13
867100000004	179	2015	1
867100000004	421	2014	1
867100000004	88	2013	2
867100000004	46	2012	2
867100000004	179	2012	1
867100000004	46	2011	1
867100000004	38	2011	2
867100000004	88	2011	1
867100000004	46	2010	2
033500000006	181	2013	3
033500000006	261	2011	2
089100000004	66	2014	1
506200000005	456	2012	2
506200000005	117	2012	1
506200000005	117	2011	3
506200000005	49	2011	1
506200000005	117	2010	3
006700000002	435	2014	34
J0XN00000008	452	2015	1
J0XN00000008	63	2015	1
J0XN00000008	457	2013	1
039200000000	161	2014	15
J1HP00000001	416	2015	1
000200000993	456	2011	3
000200000993	67	2010	1
020200000009	408	2012	2
008900000002	537	2011	2
005900000008	23	2010	5
010300000003	549	2015	10
010300000003	37	2015	3
010300000003	450	2013	1
010300000003	37	2011	1
033700000000	343	2010	6
311500000004	16	2012	1
311500000004	62	2011	1
311500000004	28	2011	1
311500000004	452	2010	1
019200000005	124	2011	2
005900000008	238	2015	6
005900000008	73	2014	8
005900000008	257	2014	23
005900000008	44	2013	1
005900000008	82	2013	1
005900000008	441	2013	2
005900000008	523	2012	2
005900000008	262	2011	1
